url,host,page_entropy,num_script_tags,script_to_body_ratio,html_length,page_tokens,num_sentences,num_punctuations,distinct_tokens,capitalizations,avg_tokens_per_sentence,num_html_tags,num_hidden_tags,num_iframes,num_embeds,num_objects,hyperlinks,num_whitespaces,num_included_elemets,num_double_documents,num_suspicious_elements,num_eval_functions,avg_script_length,avg_script_entropy,num_suspicious_functions,num_subdomains,registration_date,expiration_date,last_updates_dates,age,intended_life_span,life_remaining,registrar,reg_country,host_country,open_ports,num_open_ports,is_live,isp,connection_speed,avg_update_days,total_updates,ttl,tld,scheme,url_length,path_length,host_length,host_is_ip,has_port_in_string,num_digits,parameters,fragments,is_encoded,string_entropy,alexa_dis_similarity,subdirectories,periods,has_client,has_login,has_admin,has_server,num_encoded_chars,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,dns_record,page_rank,label
http://allrecipes.com/Recipe/Chicken-Pot-Pie-IX/Detail.aspx?evt19=1&referringHubId=1,151.101.2.137,5.428254603,6,0.131628732,539168,25449,5683,54611,6101,100864,5.409994721,2071,0,2,0,0,240,19442,4,0,530,0,11827.5,3.135143165,2,1,None,None,None,0,0,0,,,United States,"[80, 443]",2,TRUE,"Fastly, Inc.",0.357718,0,0,0,com,http,84,38,14,FALSE,FALSE,4,2,0,FALSE,4.523959621,0,4,2,FALSE,FALSE,FALSE,FALSE,0,84,14,0,2,3,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.047619048,0,0,0,0,0,0,2,0,0,0,2,0,12,2,1,10,1,14,10,14,5.166666667,10,4.727272727,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,32.35294118,0,0,0,0,0,0,111,0,6,normal
http://ap.org/Content/AP-In-The-News/2013/Former-AP-correspondent-Wheeler-dies-at-88,23.198.113.84,4.892151365,27,0.08567739,35622,2024,291,5063,993,513,7.862542955,448,0,1,0,0,113,5230,19,0,54,0,112.0740741,1.58113474,2,13,8/18/1998 4:00,8/17/2024 4:00,4/11/2022 16:44,8981,9496,514,"MarkMonitor, Inc.",US,Hong Kong,"[80, 443]",2,TRUE,Akamai International B.V.,0.010252,0,0,8981,org,http,84,71,6,FALSE,FALSE,6,0,0,FALSE,4.265430859,0,5,1,FALSE,FALSE,FALSE,FALSE,0,84,6,0,1,9,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.071428571,0,0,0,0,0,0,1,0,0,0,3,0,14,3,2,2,2,13,2,13,4.285714286,2,4.461538462,1,0,0,0,0,0,0,0,97.14285714,0,66.66666667,33.33333333,0,0,0,70,0,0,0,1,1,0,1952,0,6,normal
http://jezebel.com/we-are-virgins-among-cowboys-jezebel-goes-to-a-romance-1704130287,151.101.130.166,5.347037428,56,0.137873047,272352,12469,5451,47128,4652,8079,3.02421574,793,0,1,0,0,91,11664,40,0,50,0,669.5535714,1.332976215,4,42,None,None,None,0,0,0,,,United States,"[80, 443]",2,TRUE,"Fastly, Inc.",0.194344,0,0,0,com,http,84,66,11,FALSE,FALSE,10,0,0,FALSE,4.5722694,0,2,1,FALSE,FALSE,FALSE,FALSE,0,84,11,1,1,10,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.119047619,0,0,0,0,0,0,1,0,0,0,1,0,12,0,1,7,1,10,7,10,5.166666667,7,5,0,0,0,0,0,0,0,1,77.27272727,0,97.56097561,2.43902439,0,0,0,25,0,0,0,0,0,0,61,0,6,normal
http://kakaku.com/kaden/dvd-recorder/ranking_2027/pricedown/div-gpt-ad-k/header_text,103.70.243.165,5.484013548,49,0.080856915,114177,5833,1245,12736,1462,4354,5.677108434,2146,0,3,0,0,287,5189,32,0,11,0,187.4285714,1.934637443,3,1,None,None,None,0,0,0,,,Japan,"[80, 443]",2,TRUE,"Kakaku.com, Inc.",0.476401,0,0,0,com,http,84,67,10,FALSE,FALSE,4,0,0,FALSE,4.358865042,0,7,1,FALSE,FALSE,FALSE,FALSE,0,84,10,0,1,4,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.047619048,0,0,0,0,0,0,1,1,0,0,1,0,13,0,1,6,1,9,6,9,4.692307692,6,4.583333333,0,0,0,0,0,0,0,1,33.33333333,0,6.976744186,93.02325581,0,0,0,16,0,0,0,1,1,0,108,0,5,normal
http://lifehacker.com/5992031/this-arduino+powered-mosquito-killer-keeps-bugs-at-bay,151.101.66.166,5.398404629,56,0.13147386,212856,7812,5771,40815,3729,5665,2.135331832,484,0,1,0,0,59,7051,40,0,51,0,498.75,1.340367565,3,42,None,None,None,0,0,0,,,United States,"[80, 443]",2,TRUE,"Fastly, Inc.",0.173475,0,0,0,com,http,84,63,14,FALSE,FALSE,7,0,0,FALSE,4.726765901,0,3,1,FALSE,FALSE,FALSE,FALSE,0,84,14,1,1,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.083333333,0,0,0,0,0,0,1,0,0,0,1,0,10,3,2,10,2,15,10,15,6.4,10,6,0,0,0,0,0,0,0,1,78.46153846,0,97.77777778,2.222222222,0,0,0,60,0,0,0,0,0,0,171,0,7,normal
http://kakaku.com/camera/lens-filter/ranking_1054/pricedown/div-gpt-ad-k/header_text,103.70.243.165,5.454911158,49,0.084419985,109204,5685,1120,12259,1357,3492,6.066964286,2071,0,3,0,0,249,5069,32,0,11,0,187.1632653,1.931090083,3,1,None,None,None,0,0,0,,,Japan,"[80, 443]",2,TRUE,"Kakaku.com, Inc.",0.493936,0,0,0,com,http,84,67,10,FALSE,FALSE,4,0,0,FALSE,4.540629329,0,7,1,FALSE,FALSE,FALSE,FALSE,0,84,10,0,1,4,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.047619048,0,0,0,0,0,0,1,1,0,0,1,0,13,0,1,6,1,9,6,9,4.692307692,6,4.583333333,0,0,0,0,0,0,0,1,33.33333333,0,6.976744186,93.02325581,0,0,0,16,0,0,0,1,1,0,108,0,5,normal
http://elitedaily.com/envision/woman-epic-photos-weight-loss-transformation/1026691/,108.157.30.28,5.390171821,7,0.316744494,54394,2347,1664,10201,1222,1278,2.385216346,396,0,0,0,0,55,2312,4,0,30,0,2460.428571,2.0215466,0,1,0,0,0,0,0,0,0,0,United States,"[80, 443]",2,TRUE,"Amazon.com, Inc.",0.03196,0,0,0,com,http,84,63,14,FALSE,FALSE,7,0,0,FALSE,4.46052152,0,5,1,FALSE,FALSE,FALSE,FALSE,0,84,14,1,1,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.083333333,0,0,0,0,0,0,1,0,0,0,2,0,9,2,4,10,4,14,10,14,7.111111111,10,6.75,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,1,0,2719,0,6,normal
http://jezebel.com/single-colin-farrell-is-single-by-choice-not-up-for-gr-1700536064,151.101.130.166,5.380516011,56,0.133265056,233362,8529,5257,44058,4061,6649,2.367890432,601,0,2,0,0,64,7691,40,0,52,0,554.3571429,1.338693115,3,42,None,None,None,0,0,0,,,United States,"[80, 443]",2,TRUE,"Fastly, Inc.",0.202568,0,0,0,com,http,84,66,11,FALSE,FALSE,10,0,0,FALSE,4.556499259,0,2,1,FALSE,FALSE,FALSE,FALSE,0,84,11,1,1,11,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.119047619,0,0,0,0,0,0,1,0,0,0,1,0,13,3,2,7,2,10,7,10,4.692307692,7,4.5,0,0,0,0,0,0,0,1,77.27272727,0,97.56097561,2.43902439,0,0,0,25,0,0,0,0,0,0,61,0,6,normal
http://bdnews24.com/politics/2015/05/13/salahuddin-went-into-hiding-on-his-own-kamal,104.18.93.198,5.170448128,16,0.726251471,489504,7799,3655,117471,3499,15026,2.938440492,414,0,1,0,0,52,8775,4,0,72,0,22218,3.864063247,3,1,None,None,None,0,0,0,,,United States,"[2096, 8080, 2083, 2052, 2053, 2086, 2087, 80, 8880, 8443, 443]",11,TRUE,"Cloudflare, Inc.",0.169696,0,0,0,com,http,84,65,12,FALSE,FALSE,10,0,0,FALSE,4.495472259,0,6,1,FALSE,FALSE,FALSE,FALSE,0,84,12,0,1,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.119047619,0.166666667,0,0,0,0,0,1,0,0,0,1,0,13,1,2,8,2,10,8,10,4.692307692,8,4.416666667,0,0,0,0,0,0,0,1,16.66666667,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,3082,0,5,normal
http://jezebel.com/principal-makes-racist-comment-claims-the-devil-was-in-1703870706,151.101.130.166,5.384126431,56,0.122744234,222430,8268,5310,42022,3918,6277,2.298116761,545,0,2,0,0,55,7423,40,0,52,0,486.5535714,1.339217547,3,42,None,None,None,0,0,0,,,United States,"[80, 443]",2,TRUE,"Fastly, Inc.",0.195309,0,0,0,com,http,84,66,11,FALSE,FALSE,10,0,0,FALSE,4.536322377,0,2,1,FALSE,FALSE,FALSE,FALSE,0,84,11,1,1,9,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.119047619,0,0,0,1,0,0,1,0,0,0,1,0,11,1,2,7,2,10,7,10,5.727272727,7,5.6,0,0,0,0,0,0,0,1,77.27272727,0,97.56097561,2.43902439,0,0,0,25,0,0,0,0,0,0,61,0,6,normal
http://likemag.com/es/papa-20-las-vinetas-sobre-el-dia-dia-de-unos-padres-primerizos,46.253.113.170,5.470393608,21,0.66304625,113707,3135,2615,23219,1538,9461,2.193881453,423,0,0,0,0,87,11378,6,0,33,0,3589.190476,3.285901917,5,1,None,None,None,0,0,0,,,Germany,"[80, 443]",2,TRUE,Aixit GmbH,9.020622,0,0,0,com,http,84,66,11,FALSE,FALSE,2,0,0,FALSE,4.236492301,0,3,1,FALSE,FALSE,FALSE,FALSE,0,84,11,0,1,11,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.023809524,0,0,0,0,0,0,1,0,0,0,2,0,14,0,2,7,2,10,7,10,4.285714286,7,4.076923077,0,0,0,0,0,0,0,0,80,0,55.55555556,44.44444444,0,0,0,1.612903226,0,0,0,1,1,0,178,0,4,normal
http://jalopnik.com/meet-the-most-powerful-production-volkswagen-gti-ever-1704199524,151.101.130.166,5.388153579,57,0.124492213,204318,7209,5148,39136,3537,5645,2.159090909,484,0,1,0,0,53,6451,40,0,49,0,445.2631579,1.397775679,3,42,None,None,None,0,0,0,,,United States,"[80, 443]",2,TRUE,"Fastly, Inc.",0.184174,0,0,0,com,http,84,65,12,FALSE,FALSE,10,0,0,FALSE,4.684177204,0,2,1,FALSE,FALSE,FALSE,FALSE,0,84,12,1,1,8,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.119047619,0,0,0,0,0,0,1,0,0,0,1,0,10,2,3,8,3,10,8,10,6.4,8,6.222222222,0,0,0,0,0,0,0,1,76.11940299,0,80.88235294,19.11764706,0,0,0,37.5,0,0,0,0,1,0,171,0,6,normal
http://correios.com.br/Para-governo/governo-federal-e-estadual/solucoes-em-marketing,201.48.198.80,3.567114224,13,0.008017843,120606,4980,896,7268,1645,1141,6.522321429,772,0,1,0,0,173,57484,9,0,15,0,73.46153846,1.812732295,0,3,9/21/2001 0:00,None,9/12/2022 0:00,7851,0,0,0,,Brazil,"[80, 443]",2,TRUE,ALGAR TELECOM S/A,1.518988,0,0,7851,br,http,84,62,15,FALSE,FALSE,0,0,0,FALSE,4.247647971,0,4,2,FALSE,FALSE,FALSE,FALSE,0,84,15,0,2,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,2,0,10,1,1,8,1,9,8,9,6.1,8,5.888888889,0,0,0,0,0,0,0,0,50,0,90.90909091,9.090909091,0,0,0,50,0,0,0,0,1,0,2050,0,6,normal
http://kotaku.com/transformers-fixes-a-pair-of-glaring-combiner-wars-erro-1703570666,151.101.130.166,5.393769892,56,0.132186233,212594,7869,5199,39719,4077,6469,2.269667244,511,0,2,0,0,44,7124,40,0,44,0,500.8392857,1.337286013,3,42,None,None,None,0,0,0,,,United States,"[80, 443]",2,TRUE,"Fastly, Inc.",0.173746,0,0,0,com,http,84,67,10,FALSE,FALSE,10,0,0,FALSE,4.536928881,0,2,1,FALSE,FALSE,FALSE,FALSE,0,84,10,1,1,9,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.119047619,0,0,0,1,0,0,1,0,0,0,1,0,11,4,1,6,1,12,6,12,5.727272727,6,5.7,0,0,0,0,0,0,0,1,76.11940299,0,94.33962264,5.660377358,0,0,0,22.22222222,0,0,0,0,1,0,350,0,6,normal
http://mediaset.it/italia2/articoli/c-era-una-volta-in-cina-e-in-america_12081.shtml,91.211.156.128,5.263614888,5,0.924447051,526902,2358,598,12661,884,212786,4.884615385,657,0,0,0,0,40,2889,2,0,135,0,97417.8,2.765158692,0,3,4/19/2003 18:07,4/19/2023 18:07,4/20/2022 7:27,7276,7305,28,REGISTER S.P.A.,IT,Italy,"[80, 443]",2,TRUE,R.T.I. SPA,0.034512,0,0,7276,it,http,84,66,11,FALSE,FALSE,6,0,0,FALSE,4.211750544,0,4,2,FALSE,FALSE,FALSE,FALSE,0,84,11,0,2,8,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.071428571,0,0,0,1,0,0,2,0,0,0,1,0,14,0,1,8,1,8,8,8,4.357142857,8,4.076923077,0,0,0,0,0,0,0,1,33.33333333,0,0,100,0,0,0,20,0,0,0,0,1,0,255,0,5,normal
http://jalopnik.com/come-watch-three-kings-with-us-and-talk-iraq-natsec-a-1703935654,151.101.130.166,5.389554347,57,0.121632127,218684,7897,5295,41765,3816,6393,2.241170916,546,0,1,0,0,60,7064,40,0,50,0,465.6666667,1.396903635,3,42,None,None,None,0,0,0,,,United States,"[80, 443]",2,TRUE,"Fastly, Inc.",0.150432,0,0,0,com,http,84,65,12,FALSE,FALSE,10,0,0,FALSE,4.602123771,0,2,1,FALSE,FALSE,FALSE,FALSE,0,84,12,1,1,11,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.119047619,0,0,0,1,0,0,1,0,0,0,1,0,13,1,1,8,1,10,8,10,4.692307692,8,4.416666667,0,0,0,0,0,0,0,1,76.11940299,0,80.88235294,19.11764706,0,0,0,37.5,0,0,0,0,1,0,171,0,6,normal
http://fotostrana.ru/rating/my/?buyviews=rating&from=play.feed.passButton&fromType=1,91.215.43.209,5.592524413,62,0.298861365,198132,9837,2589,38182,2473,2825,4.757821553,1194,0,2,0,0,176,9893,21,0,16,1,954.0806452,3.218747076,6,0,None,None,None,0,0,0,,,Russian Federation,"[80, 443]",2,TRUE,DDOS-GUARD LTD,0.4705,0,0,0,ru,http,84,11,13,FALSE,FALSE,1,3,0,FALSE,4.481096072,0,4,3,FALSE,FALSE,FALSE,FALSE,0,84,13,0,3,0,0,1,2,0,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.011904762,0,0,0,0,0,0,3,0,0,0,2,0,11,3,1,10,1,10,10,10,5.727272727,10,5.3,1,0,0,0,0,0,0,1,2.941176471,0,33.33333333,66.66666667,0,0,0,0,0,0,0,1,1,0,337,0,4,normal
http://digg.com/video/the-nightly-shows-soul-daddy-interviews-morgan-freeman-in-1976,104.20.9.174,5.219588173,30,0.060443741,260242,21671,4640,36744,3425,5714,5.663362069,2017,10,2,0,0,217,20013,15,0,583,0,523.3666667,2.650683156,2,0,None,None,None,0,0,0,,,United States,"[2096, 2082, 8443, 2052, 2053, 2086, 2087, 80, 8880, 8080, 443]",11,TRUE,"Cloudflare, Inc.",0.670917,0,0,0,com,http,84,69,8,FALSE,FALSE,4,0,0,FALSE,4.484554334,0,3,1,FALSE,FALSE,FALSE,FALSE,0,84,8,0,1,9,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.047619048,0,0,0,0,0,0,1,0,0,0,1,0,12,3,2,4,2,10,4,10,5.166666667,4,5.272727273,1,0,0,0,0,0,1,1,75,0,50,50,0,0,0,22.58064516,0,0,0,0,1,0,2110,0,7,normal
http://askubuntu.com/questions/623172/sky-go-keeps-asking-me-to-activate-silverlight,151.101.65.69,4.95088112,23,0.207532615,160741,9692,3509,21703,3778,3182,3.740666857,994,0,0,0,0,185,33328,4,0,111,1,1449.434783,3.877938575,4,14,None,None,None,0,0,0,,,United States,"[80, 443]",2,TRUE,"Fastly, Inc.",0.508332,0,0,0,com,http,84,64,13,FALSE,FALSE,6,0,0,FALSE,4.516819805,0,4,1,FALSE,FALSE,FALSE,FALSE,0,84,13,0,1,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.071428571,0,0,0,0,0,0,1,0,0,0,1,0,11,1,2,9,2,11,9,11,5.727272727,9,5.4,0,0,0,0,0,0,0,1,16.66666667,0,0,100,0,0,0,24.07407407,0,0,0,1,1,0,318,0,6,normal
http://jezebel.com/jameis-winston-files-lawsuit-against-woman-who-accused-1703312090,151.101.66.166,5.373820035,56,0.129477977,207711,7626,5058,39128,3609,5631,2.253064452,482,0,1,0,0,53,6870,40,0,49,0,479.2678571,1.339084008,3,42,None,None,None,0,0,0,,,United States,"[80, 443]",2,TRUE,"Fastly, Inc.",0.182978,0,0,0,com,http,84,66,11,FALSE,FALSE,10,0,0,FALSE,4.588471667,0,2,1,FALSE,FALSE,FALSE,FALSE,0,84,11,1,1,8,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.119047619,0,0,0,0,0,0,1,0,0,0,1,0,10,2,3,7,3,10,7,10,6.4,7,6.333333333,0,0,0,0,0,0,0,1,77.27272727,0,97.56097561,2.43902439,0,0,0,25,0,0,0,0,0,0,61,0,6,normal
http://lifehacker.com/im-warren-ellis-and-this-is-how-i-work-1697494551/+charliejane,151.101.194.166,5.382138079,56,0.130422097,287896,13386,6437,51231,5056,8559,2.842162498,895,0,1,0,0,146,12541,40,0,68,0,669.5178571,1.333348485,3,42,None,None,None,0,0,0,,,United States,"[80, 443]",2,TRUE,"Fastly, Inc.",0.155052,0,0,0,com,http,84,63,14,FALSE,FALSE,10,0,0,FALSE,4.546498007,0,3,1,FALSE,FALSE,FALSE,FALSE,0,84,14,1,1,9,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.119047619,0,0,0,0,0,0,1,0,0,0,1,0,12,3,1,10,1,12,10,12,5.166666667,10,4.727272727,0,0,0,0,0,0,0,1,78.46153846,0,97.77777778,2.222222222,0,0,0,60,0,0,0,0,0,0,171,0,7,normal
http://gawker.com/hearse-drivers-fired-for-bringing-deceased-veteran-on-d-1704235509,108.157.30.112,4.555020506,9,0.323346283,18791,1212,302,1925,624,648,4.973509934,177,0,0,0,0,48,5161,1,0,4,0,674.2222222,4.22145997,1,1,0,0,0,0,0,0,0,0,United States,"[80, 443]",2,TRUE,"Amazon.com, Inc.",0.032559,0,0,0,com,http,84,67,10,FALSE,FALSE,10,0,0,FALSE,4.521690233,0,2,1,FALSE,FALSE,FALSE,FALSE,0,84,10,1,1,9,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.119047619,0,0,0,0,0,0,1,0,0,0,2,0,11,1,1,6,1,10,6,10,5.727272727,6,5.7,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,1,0,2755,0,6,normal
http://codecanyon.net/item/woocommerce-currency-switcher/full_screen_preview/8085217,104.18.20.78,4.583766602,9,0.620178158,25483,1992,433,3595,752,950,5.586605081,36,0,1,0,0,2,7035,4,0,0,1,1755.111111,3.217134605,3,0,None,None,None,0,0,0,,,United States,"[2096, 2082, 2083, 2086, 2087, 2095, 80, 8880, 8080, 8443, 443]",11,TRUE,"Cloudflare, Inc.",0.145464,0,0,0,net,http,84,63,14,FALSE,FALSE,7,0,0,FALSE,4.485568831,0,5,1,FALSE,FALSE,FALSE,FALSE,0,84,14,1,1,2,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.083333333,0,0,0,0,0,0,1,0,0,0,1,0,9,5,4,10,4,11,10,11,7.222222222,10,6.875,1,0,0,0,0,0,0,1,30,0,0,100,0,0,0,72.58064516,0,0,0,0,1,0,222,0,6,normal
http://kakaku.com/kaden/coffee-maker/ranking_2128/pricedown/div-gpt-ad-k/header_text,103.70.243.165,5.479209795,49,0.081287329,113351,5821,1244,12845,1500,3808,5.671221865,2147,0,3,0,0,288,5137,32,0,12,0,187.0612245,1.932401467,3,1,None,None,None,0,0,0,,,Japan,"[80, 443]",2,TRUE,"Kakaku.com, Inc.",0.479936,0,0,0,com,http,84,67,10,FALSE,FALSE,4,0,0,FALSE,4.42158171,0,7,1,FALSE,FALSE,FALSE,FALSE,0,84,10,0,1,4,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.047619048,0,0,0,0,0,0,1,1,0,0,1,0,13,2,1,6,1,9,6,9,4.692307692,6,4.583333333,0,0,0,0,0,0,0,1,33.33333333,0,6.976744186,93.02325581,0,0,0,16,0,0,0,1,1,0,108,0,5,normal
http://interpark.com/displaycorner/FreeMarketItem.do?_method=item&item_no=3490794421,211.233.74.23,4.860698992,1,0.860655738,122,3,6,18,3,2,1.333333333,1,0,0,0,0,0,2,0,-3,0,0,105,4.804163557,0,1,None,None,None,0,0,0,,,"Korea, Republic of","[80, 443]",2,TRUE,LG DACOM Corporation,0.1932,0,0,0,com,http,84,32,13,FALSE,FALSE,10,2,0,FALSE,4.576334167,0,3,2,FALSE,FALSE,FALSE,FALSE,0,84,13,1,2,0,0,1,1,0,2,2,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.119047619,0,0,0,0,0,0,2,0,0,0,0,0,9,2,2,9,2,14,9,14,7.111111111,9,6.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,328,0,4,normal
http://mic.com/articles/105374/the-29-most-iconic-moments-for-women-in-music-in-2014,108.157.30.86,5.099448259,7,0.500754338,118647,10935,1304,17837,2811,3300,9.128067485,589,0,12,0,0,123,10828,16,0,35,0,8486.714286,2.017137466,1,1,0,0,0,0,0,0,0,0,United States,"[80, 443]",2,TRUE,"Amazon.com, Inc.",0.03267,0,0,0,com,http,84,70,7,FALSE,FALSE,12,0,0,FALSE,4.365283425,0,4,1,FALSE,FALSE,FALSE,FALSE,0,84,7,0,1,10,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.142857143,0,0,0,0,0,0,1,0,0,0,2,0,14,0,2,3,2,8,3,8,4.285714286,3,4.384615385,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,1,0,2749,0,6,normal
http://allrecipes.com/Recipe/No-Cream-Pasta-Primavera/Detail.aspx?soid=recs_recipe_6,151.101.194.137,5.43958071,6,0.129128123,495322,22037,5340,49012,5640,99173,5.077902622,1922,0,2,0,0,235,16526,4,0,520,0,10659.16667,3.138525766,1,1,None,None,None,0,0,0,,,United States,"[80, 443]",2,TRUE,"Fastly, Inc.",0.350733,0,0,0,com,http,84,44,14,FALSE,FALSE,1,1,0,FALSE,4.20445277,0,4,2,FALSE,FALSE,FALSE,FALSE,0,84,14,0,2,3,0,1,0,0,1,2,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.011904762,0,0,0,0,0,0,2,0,0,0,2,0,12,1,1,10,1,10,10,9,5.166666667,10,4.727272727,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,32.35294118,0,0,0,0,0,0,111,0,6,normal
http://cookpad.com/login?rt=%2Fmyfolder%2Fdialog_to_announce%3Ftype%3Dlimit_complete,151.101.2.132,5.581087139,3,0.000597729,3346,182,33,327,117,92,6.454545455,56,0,0,0,0,7,90,3,0,2,0,0,0,0,1,None,None,None,0,0,0,,,United States,"[80, 443]",2,TRUE,"Fastly, Inc.",0.524126,0,0,0,com,http,84,6,11,FALSE,FALSE,4,1,0,TRUE,4.491546555,0,2,1,FALSE,TRUE,FALSE,FALSE,4,84,11,0,1,0,0,1,0,0,1,3,0,4,3,0,1,0,0,0,0,0,1,0,0,1,0.047619048,0,0,0,1,0,0,1,0,0,0,1,0,10,2,2,7,2,10,7,10,6.3,7,6.222222222,1,0,0,0,0,0,0,1,26.08695652,0,0,100,0,0,0,11.11111111,0,0,0,1,1,0,1849,0,6,normal
http://elitedaily.com/dating/5-things-consider-taking-next-step-relationship/975986/,108.157.30.46,5.330233044,7,0.320754717,40121,2977,1413,6533,1296,930,3.08138712,289,0,0,0,0,50,2934,4,0,13,0,1837.571429,2.024033048,0,1,0,0,0,0,0,0,0,0,United States,[80],1,TRUE,"Amazon.com, Inc.",0.03716,0,0,0,com,http,84,63,14,FALSE,FALSE,7,0,0,FALSE,4.403058494,0,5,1,FALSE,FALSE,FALSE,FALSE,0,84,14,0,1,6,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.083333333,0,0,0,0,0,0,1,0,0,0,2,0,10,0,1,10,1,12,10,12,6.3,10,5.888888889,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,1,0,2719,0,6,normal
http://bestblackhatforum.com/Forum-Support-Centre&datecut=0&sortby=subject&order=asc,104.21.17.35,5.067688799,10,0.19276276,11579,918,133,1523,496,373,7.857142857,182,3,0,0,0,27,689,5,0,0,0,222.3,2.382829044,1,2,None,None,None,0,0,0,,,United States,"[8080, 2082, 2083, 2053, 2086, 2087, 80, 8880, 8443, 443]",10,TRUE,"Cloudflare, Inc.",0.727135,0,0,0,com,http,84,56,21,FALSE,FALSE,1,0,0,FALSE,4.363819698,0,2,1,FALSE,FALSE,FALSE,FALSE,0,84,21,0,1,2,0,0,3,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.011904762,0,0,0,0,0,0,1,0,0,0,1,0,10,1,1,17,1,17,17,7,6.4,17,5.222222222,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,75,0,0,0,1,1,0,390,0,4,normal
